#YY  MM DD hh mm WVHT  SwH  SwP  WWH  WWP SwD WWD  STEEPNESS  APD MWD
#yr  mo dy hr mn    m    m  sec    m  sec  -  degT     -      sec degT
2013 11 10 22 55  2.4  0.2 10.5  2.4  7.7  SW WSW      STEEP  5.3 250
2013 11 10 22 25  2.5  0.2 10.5  2.5  7.1 WSW WSW      STEEP  5.4 250
2013 11 10 21 55  2.2  0.2 10.5  2.2  7.1  SW WSW      STEEP  5.0 252
2013 11 10 21 25  2.2  0.2 10.5  2.2  7.1  SW WSW      STEEP  5.2 252
2013 11 10 20 55  2.2  0.2 10.5  2.1  7.1 SSW WSW      STEEP  5.5 257
2013 11 10 20 25  2.1  0.2 11.1  2.0  7.1 SSW WSW      STEEP  5.4 253
2013 11 10 19 55  2.1  0.2 10.5  2.1  7.7  SW WSW      STEEP  5.6 256
2013 11 10 19 25  2.1  0.2 10.5  2.1  7.7  SW WSW      STEEP  5.5 252
2013 11 10 18 55  2.2  0.2 11.1  2.2  7.7  SW WSW      STEEP  5.5 250
2013 11 10 18 25  2.1  0.2 10.5  2.1  7.7 SSW   W      STEEP  5.4 259
2013 11 10 17 55  2.0  0.1 11.1  2.0  7.1   S WSW      STEEP  5.3 254
2013 11 10 17 25  2.0  0.2 11.1  2.0  7.7  SW   W      STEEP  5.3 259
2013 11 10 16 55  2.0  0.1 11.8  2.0  7.7  SW   W      STEEP  5.2 264
2013 11 10 16 25  2.2  0.2 11.1  2.2  7.1  SW WSW      STEEP  5.5 257
2013 11 10 15 55  1.9  0.2 10.5  1.9  7.7 SSW WSW      STEEP  5.2 257
2013 11 10 15 25  2.1  0.2 10.5  2.1  7.1  SW WSW      STEEP  5.4 257
2013 11 10 14 55  2.1  0.2 11.8  2.1  7.1  SW   W      STEEP  5.3 262
2013 11 10 14 25  2.1  0.2 11.1  2.1  7.1  SW   W      STEEP  5.4 263
2013 11 10 13 55  2.2  0.2 11.1  2.2  7.1   S   W      STEEP  5.5 262
2013 11 10 13 25  2.1  0.1 11.1  2.0  7.1  SW   W      STEEP  5.4 262
2013 11 10 12 55  2.2  0.2 11.1  2.2  6.7 WSW   W VERY_STEEP  5.4 267
2013 11 10 12 25  2.0  0.1 10.5  2.0  6.7 SSE   W      STEEP  5.3 267
2013 11 10 11 55  2.1  0.2 10.5  2.1  6.7   S   W      STEEP  5.3 266
2013 11 10 11 25  2.1  0.2 10.5  2.1  6.7  SW   W VERY_STEEP  5.3 267
2013 11 10 10 55  1.8  0.1 10.5  1.8  6.7   S   W      STEEP  4.9 270
2013 11 10 10 25  1.9  0.1 10.5  1.9  6.2  SW   W VERY_STEEP  5.1 263
2013 11 10 09 55  1.7  0.1 10.5  1.6  6.7 SSW   W      STEEP  4.9 269
2013 11 10 09 25  1.7  0.1 11.1  1.7  6.7 SSW   W      STEEP  5.0 276
2013 11 10 08 55  1.8  0.1 10.5  1.8  6.2 SSW   W VERY_STEEP  5.0 270
2013 11 10 08 25  1.7  0.1 11.1  1.7  6.7 SSE   W      STEEP  5.0 271
2013 11 10 07 55  1.6  0.1 14.3  1.6  5.9 SSW   W VERY_STEEP  4.8 266
2013 11 10 07 25  1.6  0.1 10.5  1.6  5.9  SW   W VERY_STEEP  4.6 270
2013 11 10 06 55  1.6  0.1 14.3  1.6  5.6 SSW   W VERY_STEEP  4.6 267
2013 11 10 06 25  1.5  0.1 10.5  1.5  5.6  SW   W VERY_STEEP  4.5 264
2013 11 10 05 55  1.6  0.1 12.5  1.5  5.3 SSW   W VERY_STEEP  4.5 269
2013 11 10 05 25  1.6  0.1 12.5  1.6  5.3 SSE   W VERY_STEEP  4.5 267
2013 11 10 04 55  1.4  0.1 10.5  1.4  5.3   S   W VERY_STEEP  4.3 269
2013 11 10 04 25  1.3  0.1 12.5  1.3  5.0  SW   W VERY_STEEP  4.2 269
2013 11 10 03 55  1.2  0.1 10.5  1.2  5.0  SW   W VERY_STEEP  4.0 270
2013 11 10 03 25  1.2  0.1 10.5  1.2  5.0   S   W VERY_STEEP  4.0 264
2013 11 10 02 55  1.1  0.1 10.5  1.1  4.5 SSW   W VERY_STEEP  3.9 270
2013 11 10 02 25  1.0  0.1 10.5  1.0  4.5   S   W VERY_STEEP  3.9 266
2013 11 10 01 55  0.9  0.1 10.5  0.9  4.2 SSW   W VERY_STEEP  3.7 276
2013 11 10 01 25  0.9  0.1 10.5  0.9  4.5   S   W VERY_STEEP  3.7 267
2013 11 10 00 55  0.8  0.1 10.5  0.8  4.2   S   W VERY_STEEP  3.7 280
2013 11 09 23 55  0.8  0.1 11.1  0.8  4.2 SSE WNW VERY_STEEP  3.7 287
2013 11 09 23 25  0.9  0.1 10.5  0.8  4.2   S   W VERY_STEEP  3.7 281
2013 11 09 22 55  0.8  0.1 10.5  0.8  4.2   S WNW VERY_STEEP  3.7 292
2013 11 09 22 25  0.9  0.1 10.5  0.9  4.2 SSE WNW VERY_STEEP  3.7 284
2013 11 09 21 55  0.9  0.1 10.5  0.9  4.8 SSW WNW VERY_STEEP  3.7 287
2013 11 09 21 25  0.9  0.1 10.5  0.9  4.5  SE WNW VERY_STEEP  3.7 291
2013 11 09 20 55  0.9  0.1 10.5  0.9  4.5   W WNW VERY_STEEP  3.6 294
2013 11 09 20 25  1.0  0.1 10.5  1.0  4.5 SSE WNW VERY_STEEP  3.8 294
2013 11 09 19 55  1.1  0.1 10.5  1.1  4.8   S WNW VERY_STEEP  3.9 294
2013 11 09 19 25  1.2  0.1 13.3  1.2  4.8 SSE WNW VERY_STEEP  4.0 298
2013 11 09 18 55  1.3  0.1 11.1  1.3  5.0  SW  NW VERY_STEEP  4.1 304
2013 11 09 18 25  1.2  0.1 10.5  1.2  5.3 SSE WNW VERY_STEEP  4.1 302
2013 11 09 17 55  1.3  0.1 10.5  1.3  5.3   S WNW VERY_STEEP  4.1 299
2013 11 09 17 25  1.3  0.1 11.1  1.3  5.0 SSE WNW VERY_STEEP  4.1 297
2013 11 09 16 55  1.3  0.1 10.5  1.3  5.0 SSW WNW VERY_STEEP  4.2 302
2013 11 09 16 25  1.4  0.1 10.5  1.4  5.0   S WNW VERY_STEEP  4.3 302
2013 11 09 15 55  1.3  0.1 11.1  1.3  4.8  NW  NW VERY_STEEP  4.1 307
2013 11 09 15 25  1.3  0.1 10.5  1.3  5.3   S  NW VERY_STEEP  4.2 308
2013 11 09 14 55  1.4  0.1 13.3  1.4  5.0  NE  NW VERY_STEEP  4.3 311
2013 11 09 14 25  1.4  0.1 10.5  1.4  5.3  SW  NW VERY_STEEP  4.4 308
2013 11 09 13 55  1.5  0.1 10.5  1.5  5.3  SE  NW VERY_STEEP  4.5 309
2013 11 09 13 25  1.6  0.1 10.5  1.6  5.6   W  NW VERY_STEEP  4.6 308
2013 11 09 12 55  1.7  0.2 15.4  1.7  5.0 WNW  NW VERY_STEEP  4.6 312
2013 11 09 12 25  1.9  0.2 10.5  1.9  5.9 WSW  NW VERY_STEEP  4.7 304
2013 11 09 11 55  1.8  0.2 10.5  1.8  5.6 WSW  NW VERY_STEEP  4.7 307
2013 11 09 11 25  1.9  0.2 10.5  1.9  5.6  SE  NW VERY_STEEP  4.7 312
2013 11 09 10 55  2.0  0.2 10.5  2.0  5.6   S  NW VERY_STEEP  4.7 314
2013 11 09 10 25  2.0  0.1 14.3  2.0  5.6  NW  NW VERY_STEEP  4.7 318
2013 11 09 09 55  2.0  0.2 10.5  2.0  5.6   S  NW VERY_STEEP  4.8 309
2013 11 09 09 25  1.9  0.1 11.8  1.9  5.6 WNW  NW VERY_STEEP  4.7 315
2013 11 09 08 55  1.8  0.1 10.5  1.8  5.3   S  NW VERY_STEEP  4.7 314
2013 11 09 08 25  1.8  0.2 10.5  1.8  5.6  SE  NW VERY_STEEP  4.6 304
2013 11 09 07 55  1.8  0.1 10.5  1.8  5.6 SSE  NW VERY_STEEP  4.7 307
2013 11 09 07 25  1.9  0.2 10.5  1.9  5.6  SE  NW VERY_STEEP  4.8 307
2013 11 09 06 55  1.8  0.2 10.5  1.7  5.6 SSE  NW VERY_STEEP  4.7 315
2013 11 09 06 25  2.1  0.2 10.5  2.1  5.6   S  NW VERY_STEEP  5.0 315
2013 11 09 05 55  2.1  0.2 11.1  2.1  5.9 WNW  NW VERY_STEEP  5.1 307
2013 11 09 05 25  2.1  0.2 10.5  2.1  6.2  SW WNW VERY_STEEP  5.0 297
2013 11 09 04 55  2.3  0.2 10.5  2.3  5.6   S  NW VERY_STEEP  5.2 315
2013 11 09 04 25  2.1  0.2 10.5  2.1  6.7 WSW   W VERY_STEEP  5.1 280
2013 11 09 03 55  2.3  0.2 10.5  2.3  5.9   S  NW VERY_STEEP  5.2 309
2013 11 09 03 25  2.3  0.2 10.5  2.3  5.9 SSE  NW VERY_STEEP  5.2 319
2013 11 09 02 55  2.3  0.2 10.5  2.3  5.9   S  NW VERY_STEEP  5.2 316
2013 11 09 02 25  2.5  0.2 10.5  2.5  5.6 WSW  NW VERY_STEEP  5.3 326
2013 11 09 01 55  2.6  0.2 10.5  2.5  6.2   W  NW VERY_STEEP  5.3 305
2013 11 09 01 25  2.4  0.2 10.5  2.4  6.7  SE WNW VERY_STEEP  5.2 288
2013 11 09 00 55  2.4  0.2 11.1  2.4  5.9 SSW  NW VERY_STEEP  5.2 309
2013 11 09 00 25  2.5  0.2 10.5  2.4  5.9 SSE  NW VERY_STEEP  5.2 307
2013 11 08 23 55  2.5  0.2 11.1  2.5  5.9 WNW  NW VERY_STEEP  5.1 308
2013 11 08 23 25  2.2  0.2 10.5  2.2  5.3   W  NW VERY_STEEP  4.9 312
2013 11 08 22 55  2.1  0.2 11.1  2.1  5.6 SSW  NW VERY_STEEP  4.9 305
2013 11 08 22 25  1.7  0.2 10.5  1.7  5.0 SSE WNW VERY_STEEP  4.6 299
2013 11 08 21 55  1.7  0.2 10.5  1.7  5.6 SSE WNW VERY_STEEP  4.5 292
2013 11 08 21 25  1.6  0.2 10.5  1.6  5.3 SSE WNW VERY_STEEP  4.5 285
2013 11 08 20 55  1.6  0.2 10.5  1.5  5.9 SSE   W VERY_STEEP  4.6 273
2013 11 08 20 25  1.6  0.2 10.5  1.5  5.0 SSE WNW VERY_STEEP  4.6 292
2013 11 08 19 55  1.7  0.3 10.5  1.7  5.0   S WNW VERY_STEEP  4.7 294
2013 11 08 19 25  1.7  0.2 10.5  1.6  4.8 SSE WNW VERY_STEEP  4.7 299
2013 11 08 18 55  1.5  0.3 10.5  1.5  4.8   S  NW VERY_STEEP  4.6 305
2013 11 08 18 25  1.6  0.2 10.5  1.6  4.5   S  NW VERY_STEEP  4.7 304
2013 11 08 17 55  1.8  0.3 10.5  1.7  5.3 SSE WNW VERY_STEEP  4.7 287
2013 11 08 17 25  1.7  0.2 10.5  1.6  5.3   S WNW VERY_STEEP  4.7 287
2013 11 08 16 55  1.6  0.3 10.5  1.6  5.0 SSE WNW VERY_STEEP  4.8 292
2013 11 08 16 25  1.6  0.3 10.5  1.6  4.8 SSE WNW VERY_STEEP  4.9 292
2013 11 08 15 55  1.6  0.3 10.5  1.6  5.0   S WNW VERY_STEEP  4.8 291
2013 11 08 15 25  1.6  0.3 10.5  1.6  4.8 SSE  NW VERY_STEEP  4.8 309
2013 11 08 14 55  1.6  0.3 10.5  1.5  9.1 SSE   S    AVERAGE  4.9 176
2013 11 08 14 25  1.4  0.2 10.5  1.4  5.0   S WNW VERY_STEEP  4.7 295
2013 11 08 13 55  1.5  0.3 10.5  1.5  4.8   S WNW VERY_STEEP  4.7 295
2013 11 08 13 25  1.3  0.3 10.5  1.2  9.1 SSE   S    AVERAGE  4.6 186
2013 11 08 12 55  1.2  0.2 10.5  1.2  9.1 SSE   S    AVERAGE  4.8 181
2013 11 08 12 25  1.4  0.3 10.5  1.4  9.1 SSE   S    AVERAGE  5.1 183
2013 11 08 11 55  1.3  0.2 11.1  1.3  4.5 SSE  NW VERY_STEEP  4.7 322
2013 11 08 11 25  1.4  0.2 10.5  1.4  4.3   S NNW VERY_STEEP  4.6 328
2013 11 08 10 55  1.3  0.2 10.5  1.3  4.8   S  NW VERY_STEEP  4.5 318
2013 11 08 10 25  1.4  0.2 10.5  1.4  5.0 SSE  NW VERY_STEEP  4.6 309
2013 11 08 09 55  1.5  0.3 10.5  1.5  5.0   S  NW VERY_STEEP  4.7 315
2013 11 08 09 25  1.6  0.3 10.5  1.6  5.3 SSE  NW VERY_STEEP  4.7 309
2013 11 08 08 55  1.6  0.3 11.1  1.5  5.3 SSE  NW VERY_STEEP  4.5 305
2013 11 08 08 25  1.6  0.3 11.1  1.6  5.6   S  NW VERY_STEEP  4.7 312
2013 11 08 07 55  1.6  0.3 10.5  1.6  5.0 SSE  NW VERY_STEEP  4.7 322
2013 11 08 07 25  1.6  0.3 10.5  1.6  5.3 SSE  NW VERY_STEEP  4.8 319
2013 11 08 06 55  1.8  0.3 11.1  1.7  5.6 SSE  NW VERY_STEEP  4.8 307
2013 11 08 06 25  1.6  0.3 10.5  1.6  5.6 SSE  NW VERY_STEEP  4.7 314
2013 11 08 05 55  1.9  0.3 10.5  1.9  5.3 SSE NNW VERY_STEEP  4.9 335
2013 11 08 05 25  1.9  0.3 10.5  1.9  5.6 SSE NNW VERY_STEEP  4.9 332
2013 11 08 04 55  2.2  0.3 11.1  2.2  5.9 SSE  NW VERY_STEEP  5.1 323
2013 11 08 04 25  2.1  0.3 10.5  2.1  5.9 SSE  NW VERY_STEEP  5.1 326
2013 11 08 03 55  2.1  0.3 10.5  2.1  5.0 SSE NNW VERY_STEEP  5.0 332
2013 11 08 03 25  2.1  0.3 10.5  2.1  5.6 SSE  NW VERY_STEEP  5.1 325
2013 11 08 02 55  2.1  0.3 10.5  2.1  5.3 SSE  NW VERY_STEEP  5.0 318
2013 11 08 02 25  1.9  0.3 10.5  1.9  5.6   S  NW VERY_STEEP  5.0 322
2013 11 08 01 55  1.9  0.3 11.1  1.9  5.3 SSE  NW VERY_STEEP  5.1 312
2013 11 08 01 25  1.9  0.3 10.5  1.9  5.3 SSE WNW VERY_STEEP  5.0 288
2013 11 08 00 55  1.8  0.3 10.5  1.8  6.7   S SSW      STEEP  5.1 212
2013 11 08 00 25  1.7  0.3 10.5  1.7  7.7 SSE   S      STEEP  5.3 179
2013 11 07 23 55  1.7  0.3 10.5  1.7  7.1 SSE SSW      STEEP  5.4 193
2013 11 07 23 25  1.8  0.3 10.5  1.8  6.7   S SSW      STEEP  5.8 204
2013 11 07 22 55  1.7  0.3 11.1  1.7  6.7 SSE SSW      STEEP  5.4 204
2013 11 07 22 25  1.8  0.3 11.1  1.8  7.7 SSE   S      STEEP  5.6 183
2013 11 07 21 55  2.1  0.3 10.5  2.1  7.1   S SSW      STEEP  5.8 204
2013 11 07 20 55  1.8  0.3 10.5  1.8  7.1 SSE SSW      STEEP  5.6 197
2013 11 07 19 25  2.0  0.4 10.5  1.9  6.7 SSE SSW      STEEP  5.5 202
2013 11 07 18 55  2.0  0.4 10.5  2.0  6.7 SSE SSW      STEEP  5.6 208
2013 11 07 17 55  2.1  0.3 11.1  2.1  7.1 SSE SSW      STEEP  5.5 200
2013 11 07 15 55  2.2  0.4 10.5  2.1  6.2 SSE  SW VERY_STEEP  5.5 219
2013 11 07 15 25  2.1  0.3 10.5  2.1  6.7   S SSW      STEEP  5.5 212
2013 11 07 14 55  2.0  0.3 11.1  1.9  6.2 SSE  SW VERY_STEEP  5.2 214
2013 11 07 12 55  1.7  0.3 10.5  1.7  5.3 SSE  SW VERY_STEEP  5.0 228
2013 11 07 12 25  1.6  0.2 10.5  1.6  5.6 SSW  SW VERY_STEEP  4.9 224
2013 11 07 10 55  1.4  0.3 11.1  1.4  5.0   S  SW VERY_STEEP  4.7 229
2013 11 07 10 25  1.4  0.3 10.5  1.4  5.0   S WSW VERY_STEEP  4.9 243
2013 11 07 09 55  1.3  0.3 10.5  1.2  5.0 SSE  SW VERY_STEEP  4.8 236
2013 11 07 09 25  1.3  0.3 10.5  1.3  5.0 SSE  SW VERY_STEEP  4.9 232
2013 11 07 08 25  1.3  0.3 10.5  1.2  9.1 SSE SSE    AVERAGE  4.8 164
2013 11 07 05 55  1.2  0.3 10.5  1.1  9.1 SSE SSE    AVERAGE  4.6 162
2013 11 07 04 55  1.1  0.2 10.5  1.1  9.1 SSE SSE    AVERAGE  4.7 160
2013 11 07 03 55  1.1  0.3 10.5  1.1  9.1 SSE SSE    AVERAGE  4.6 164
2013 11 07 03 25  1.1  0.3 10.5  1.0  9.1 SSE   S    AVERAGE  4.5 170
2013 11 07 01 25  0.9  0.2 10.5  0.9  9.9 SSE SSE    AVERAGE  5.2 162
2013 11 07 00 55  0.9  0.3 10.5  0.9  7.7 SSE SSE    AVERAGE  5.4 155
2013 11 06 22 55  0.9  0.3 10.5  0.9  9.1 SSE SSE    AVERAGE  5.9 157
2013 11 06 22 25  0.9  0.2 11.1  0.8  8.3 SSE SSE    AVERAGE  5.7 148
2013 11 06 17 25  0.7  0.3 10.5  0.7  9.1 SSE SSE        N/A  6.8 148
2013 11 06 16 25  0.7  0.3 10.5  0.7  9.1 SSE SSE        N/A  6.7 153
2013 11 06 15 55  0.7  0.2 10.5  0.7  9.1 SSE SSE        N/A  6.5 157
2013 11 06 09 55  0.7  0.2 10.5  0.7  6.7 SSE  SE        N/A  6.5 146
2013 11 06 08 25  0.6  0.2 10.5  0.6  8.3 SSE  SE        N/A  6.5 162
2013 11 06 04 25  0.7  0.2 10.5  0.6  9.1  SE  SE        N/A  6.3 141
2013 11 06 03 25  0.7  0.2 10.5  0.6  9.1 SSE SSE        N/A  6.2 149
2013 11 05 23 55  0.8  0.2 10.5  0.8  8.3 SSE  SE    AVERAGE  6.5 143
2013 11 05 21 25  0.8  0.2 10.5  0.7  8.3  SE  SE        N/A  6.4 141
2013 11 05 20 55  0.7  0.2 10.5  0.7  7.7 SSE  SE        N/A  6.1 138
2013 11 05 20 25  0.8  0.1 10.5  0.7  7.7 SSE  SE        N/A  6.2 136
2013 11 05 19 55  0.7  0.2 10.5  0.7  9.1  SE  SE        N/A  5.9 142
2013 11 05 19 25  0.7  0.2 11.1  0.6  8.3 SSE  SE        N/A  5.7 142
2013 11 05 18 55  0.7  0.2 10.5  0.7  9.1 SSE  SE        N/A  5.7 139
2013 11 05 18 25  0.7  0.2 10.5  0.6  9.1 SSE  SE        N/A  5.7 138
2013 11 05 17 55  0.7  0.2 10.5  0.6  8.3 SSE  SE        N/A  5.3 141
2013 11 05 17 25  0.7  0.2 11.1  0.6  9.1  SE  SE        N/A  5.3 138
2013 11 05 16 55  0.7  0.2 10.5  0.7  9.1 SSE  SE        N/A  5.4 141
2013 11 05 16 25  0.7  0.2 10.5  0.7  9.1 SSE  SE        N/A  5.1 142
2013 11 05 15 55  0.7  0.2 10.5  0.7  8.3  SE  SE        N/A  5.2 135
2013 11 05 14 55  0.7  0.2 11.1  0.7  9.1 SSE  SE        N/A  5.2 136
2013 11 05 14 25  0.8  0.2 10.5  0.8  9.1  SE  SE        N/A  5.2 135
2013 11 05 13 55  0.8  0.2 10.5  0.7  8.3 SSE  SE        N/A  5.1 132
2013 11 05 13 25  0.7  0.2 10.5  0.7  9.1  SE  SE        N/A  5.0 143
2013 11 05 12 55  0.8  0.1 10.5  0.7  7.7 SSE  SE        N/A  5.0 136
2013 11 05 12 25  0.8  0.1 10.5  0.8  7.1 SSE  SE    AVERAGE  4.9 128
2013 11 05 11 55  0.9  0.1 10.5  0.9  7.1 SSE  SE    AVERAGE  5.0 132
2013 11 05 11 25  0.9  0.1 10.5  0.9  6.7 SSE  SE    AVERAGE  5.0 131
2013 11 05 10 55  0.9  0.1 10.5  0.9  7.1   S  SE    AVERAGE  5.0 135
2013 11 05 10 25  0.9  0.2 10.5  0.9  6.7 SSE  SE    AVERAGE  5.2 128
2013 11 05 09 55  0.8  0.1 10.5  0.8  7.7 SSE  SE    AVERAGE  4.9 132
2013 11 05 09 25  0.9  0.1 10.5  0.9  7.7   S  SE    AVERAGE  4.8 131
2013 11 05 08 55  0.8  0.1 10.5  0.8  7.7   S  SE    AVERAGE  4.8 131
2013 11 05 08 25  0.8  0.1 11.1  0.8  7.7  SE  SE        N/A  4.5 134
2013 11 05 07 55  0.8  0.1 10.5  0.8  8.3   S  SE    AVERAGE  4.5 135
2013 11 05 07 25  0.8  0.1 10.5  0.8  7.7 SSE  SE    AVERAGE  4.4 134
2013 11 05 06 55  0.8  0.1 10.5  0.8  8.3 SSE  SE    AVERAGE  4.5 139
2013 11 05 06 25  0.9  0.1 11.1  0.9  8.3   S  SE    AVERAGE  4.4 134
2013 11 05 05 55  0.9  0.1 10.5  0.8  8.3 SSE  SE    AVERAGE  4.4 136
2013 11 05 05 25  0.9  0.1 10.5  0.9  8.3 SSE  SE    AVERAGE  4.5 134
2013 11 05 04 55  0.8  0.1 11.1  0.8  8.3 SSE  SE    AVERAGE  4.3 134
2013 11 05 04 25  0.9  0.1 10.5  0.9  8.3 SSE  SE    AVERAGE  4.5 135
2013 11 05 03 55  0.9  0.1 11.1  0.9  8.3 SSE  SE    AVERAGE  4.4 128
2013 11 05 03 25  0.9  0.1 11.1  0.9  8.3  SE  SE    AVERAGE  4.3 134
2013 11 05 02 55  1.0  0.1 10.5  1.0  8.3 SSE  SE    AVERAGE  4.4 131
2013 11 05 02 25  1.0  0.1 10.5  1.0  4.8 SSE ESE VERY_STEEP  4.3 114
2013 11 05 01 55  1.0  0.1 10.5  1.0  5.0 SSE ESE VERY_STEEP  4.3 121
2013 11 05 01 25  1.0  0.1 10.5  1.0  5.0 SSE ESE VERY_STEEP  4.2 117
2013 11 05 00 55  1.0  0.2 10.5  1.0  4.0 SSE ENE VERY_STEEP  4.2  73
2013 11 05 00 25  1.1  0.1 10.5  1.0  3.9   S ENE VERY_STEEP  4.2  65
2013 11 04 23 55  1.1  0.1 10.5  1.1  4.2 SSE ENE VERY_STEEP  4.3  70
2013 11 04 23 25  1.1  0.1 11.1  1.1  5.9   S  SE      STEEP  4.3 129
2013 11 04 22 55  1.1  0.1 11.8  1.1  5.3  SE ESE VERY_STEEP  4.2 121
2013 11 04 22 25  1.2  0.1 10.5  1.2  5.9 SSE  SE      STEEP  4.4 125
2013 11 04 21 55  1.2  0.1 10.5  1.2  6.7 SSE  SE      STEEP  4.5 129
2013 11 04 21 25  1.2  0.1 10.5  1.2  6.7 SSE  SE      STEEP  4.4 131
2013 11 04 20 55  1.2  0.1 10.5  1.1  4.3 SSE   E VERY_STEEP  4.3  91
2013 11 04 20 25  1.2  0.1 10.5  1.2  4.5   S   E VERY_STEEP  4.3  93
2013 11 04 19 55  1.1  0.1 10.5  1.1  4.3 SSE   E VERY_STEEP  4.2  82
2013 11 04 19 25  1.1  0.1 10.5  1.1  4.5   S   E VERY_STEEP  4.1  89
2013 11 04 18 55  1.2  0.1 10.5  1.2  4.5  SE   E VERY_STEEP  4.1  84
2013 11 04 18 25  1.2  0.2 10.5  1.2  4.3 SSE ENE VERY_STEEP  4.2  72
2013 11 04 17 55  1.3  0.1 10.5  1.3  4.3 SSE ENE VERY_STEEP  4.2  66
2013 11 04 17 25  1.3  0.1 11.1  1.3  4.5 SSE ENE VERY_STEEP  4.3  62
2013 11 04 16 55  1.3  0.1 10.5  1.3  4.5  SE  NE VERY_STEEP  4.2  56
2013 11 04 16 25  1.3  0.2 11.1  1.3  4.8  SE ENE VERY_STEEP  4.4  62
2013 11 04 15 55  1.4  0.2 10.5  1.4  4.8 SSE  NE VERY_STEEP  4.4  56
2013 11 04 15 25  1.5  0.2 11.1  1.5  5.6 SSE ENE VERY_STEEP  4.5  59
2013 11 04 14 55  1.6  0.1 10.5  1.6  5.3 SSE ENE VERY_STEEP  4.6  62
2013 11 04 14 25  1.7  0.2 10.5  1.7  5.3  SE ENE VERY_STEEP  4.6  60
2013 11 04 13 55  1.8  0.2 10.5  1.8  5.3 ESE  NE VERY_STEEP  4.6  51
2013 11 04 13 25  1.6  0.2 10.5  1.6  5.3 SSE  NE VERY_STEEP  4.6  49
2013 11 04 12 55  1.7  0.2 11.1  1.7  5.6  SE  NE VERY_STEEP  4.6  34
2013 11 04 12 25  1.7  0.2 11.1  1.6  5.0 SSE  NE VERY_STEEP  4.7  44
2013 11 04 11 55  1.6  0.2 10.5  1.6  5.3 SSE  NE VERY_STEEP  4.7  39
2013 11 04 11 25  1.6  0.2 10.5  1.6  5.6   S  NE VERY_STEEP  4.8  35
2013 11 04 10 55  1.7  0.2 10.5  1.7  5.3 SSE NNE VERY_STEEP  4.8  31
2013 11 04 10 25  1.7  0.2 10.5  1.7  5.3 SSE NNE VERY_STEEP  4.8  32
2013 11 04 09 55  1.8  0.2 10.5  1.8  5.3   S  NE VERY_STEEP  4.8  38
2013 11 04 09 25  1.8  0.2 10.5  1.8  5.6   S  NE VERY_STEEP  4.8  35
2013 11 04 08 55  1.8  0.2 10.5  1.8  5.6 ESE  NE VERY_STEEP  4.8  37
2013 11 04 08 25  1.9  0.2 10.5  1.9  5.6   E NNE VERY_STEEP  4.9  31
2013 11 04 07 55  1.7  0.2 10.5  1.7  5.3   S  NE VERY_STEEP  4.8  38
2013 11 04 07 25  1.8  0.2 10.5  1.8  5.6  SE  NE VERY_STEEP  4.8  34
2013 11 04 06 55  1.8  0.2 10.5  1.8  5.0  SE  NE VERY_STEEP  4.7  34
2013 11 04 06 25  1.9  0.2 11.1  1.9  5.3   S NNE VERY_STEEP  4.8  31
2013 11 04 05 55  1.8  0.3 10.5  1.7  5.3   S NNE VERY_STEEP  4.7  32
2013 11 04 05 25  1.8  0.2 10.5  1.8  5.6   S NNE VERY_STEEP  4.8  32
2013 11 04 04 55  1.8  0.3 10.5  1.8  5.3 SSE NNE VERY_STEEP  4.8  32
2013 11 04 04 25  1.7  0.3 10.5  1.7  5.0 SSE  NE VERY_STEEP  4.6  37
2013 11 04 03 55  1.7  0.3 10.5  1.6  5.0 SSE  NE VERY_STEEP  4.8  49
2013 11 04 03 25  1.6  0.4 10.5  1.5  4.5   S  NE VERY_STEEP  4.7  48
2013 11 04 02 55  1.6  0.3 10.5  1.6  9.1   S   S    AVERAGE  5.0 177
2013 11 04 02 25  1.5  0.3 10.5  1.4  9.1   S   S    AVERAGE  4.8 177
2013 11 04 01 55  1.5  0.3 10.5  1.4  9.9   S   S    AVERAGE  5.0 174
2013 11 04 01 25  1.5  0.3 10.5  1.5  9.9   S   S    AVERAGE  5.0 188
2013 11 04 00 55  1.4  0.3 10.5  1.4  9.1 SSW   S    AVERAGE  4.9 186
2013 11 04 00 25  1.7  0.3 10.5  1.6  9.9 SSW   S    AVERAGE  5.3 190
2013 11 03 23 55  1.5  0.3 10.5  1.5  9.1 SSW SSW    AVERAGE  5.0 198
2013 11 03 23 25  1.7  0.3 10.5  1.6  5.0   S   E VERY_STEEP  5.2  87
2013 11 03 22 55  1.8  0.3 10.5  1.7  9.1 SSW   S    AVERAGE  5.2 190
2013 11 03 22 25  1.8  0.3 10.5  1.8  9.1 SSE   S    AVERAGE  5.3 188
2013 11 03 21 55  1.9  0.3 10.5  1.8  9.1 SSW SSW    AVERAGE  5.3 202
2013 11 03 21 25  1.9  0.4 10.5  1.9  5.0   S ENE VERY_STEEP  5.2  58
2013 11 03 20 55  2.0  0.4 10.5  1.9  9.9 SSW SSW    AVERAGE  5.4 201
2013 11 03 20 25  2.0  0.4 10.5  2.0  9.1 SSW   S    AVERAGE  5.4 187
2013 11 03 19 55  1.9  0.5 10.5  1.9  5.0   S  NE VERY_STEEP  5.1  55
2013 11 03 19 25  2.1  0.5 10.5  2.0  9.9 SSW SSW    AVERAGE  5.5 208
2013 11 03 18 55  2.0  0.5 10.5  1.9  9.1 SSW SSW    AVERAGE  5.3 195
